"SalesOrderID","OrderDate","CustomerID","SalesPersonID","TerritoryID","SubTotal","TaxAmt","Freight","TotalDue"
73018,"06/15/2008",25000,NULL,1,2418.05,193.444,60.4513,2671.9453
73019,"06/15/2008",24224,NULL,1,539.99,43.1992,13.4998,596.689
73020,"06/15/2008",20751,NULL,4,574.98,45.9984,14.3745,635.3529
73021,"06/15/2008",19282,NULL,7,1737.92,139.0336,43.448,1920.4016
73022,"06/15/2008",28752,NULL,8,1155.48,92.4384,28.887,1276.8054
73023,"06/15/2008",28713,NULL,7,1155.48,92.4384,28.887,1276.8054
73024,"06/15/2008",25578,NULL,10,1155.48,92.4384,28.887,1276.8054
73025,"06/15/2008",25583,NULL,8,583.97,46.7176,14.5993,645.2869
73026,"06/15/2008",19032,NULL,10,2407.04,192.5632,60.176,2659.7792
73027,"06/15/2008",26823,NULL,8,2419.06,193.5248,60.4765,2673.0613
73028,"06/15/2008",17825,NULL,8,2433.04,194.6432,60.826,2688.5092
73029,"06/15/2008",18160,NULL,10,2393.06,191.4448,59.8265,2644.3313
73030,"06/15/2008",15121,NULL,9,796.34,63.7072,19.9085,879.9557
73031,"06/15/2008",11943,NULL,9,819.31,65.5448,20.4828,905.3376
73032,"06/15/2008",26919,NULL,9,567.76,45.4208,14.194,627.3748
73033,"06/16/2008",24587,NULL,9,1700.99,136.0792,42.5248,1879.594
73034,"06/16/2008",28596,NULL,4,7.95,0.636,0.1988,8.7848
73035,"06/16/2008",28592,NULL,4,34.99,2.7992,0.8748,38.664
73036,"06/16/2008",12369,NULL,9,64.97,5.1976,1.6243,71.7919
73037,"06/16/2008",26755,NULL,9,123.98,9.9184,3.0995,136.9979
73038,"06/16/2008",15804,NULL,9,34.99,2.7992,0.8748,38.664
73039,"06/16/2008",14222,NULL,9,49.99,3.9992,1.2498,55.239
73040,"06/16/2008",15464,NULL,9,2.29,0.1832,0.0573,2.5305
73041,"06/16/2008",15453,NULL,10,2329.98,186.3984,58.2495,2574.6279
73042,"06/16/2008",27951,NULL,7,2334.97,186.7976,58.3743,2580.1419
73043,"06/16/2008",14813,NULL,7,898.46,71.8768,22.4615,992.7983
73044,"06/16/2008",16550,NULL,10,819.48,65.5584,20.487,905.5254
73045,"06/16/2008",12866,NULL,7,2304.98,184.3984,57.6245,2547.0029
73046,"06/16/2008",22824,NULL,7,2304.98,184.3984,57.6245,2547.0029
73047,"06/16/2008",16305,NULL,8,539.99,43.1992,13.4998,596.689
73048,"06/16/2008",11254,NULL,1,63.47,5.0776,1.5868,70.1344
73049,"06/16/2008",11330,NULL,6,28.98,2.3184,0.7245,32.0229
73050,"06/16/2008",28081,NULL,1,25.48,2.0384,0.637,28.1554
73051,"06/16/2008",28037,NULL,1,34.47,2.7576,0.8618,38.0894
73052,"06/16/2008",26553,NULL,1,68.97,5.5176,1.7243,76.2119
73053,"06/16/2008",18685,NULL,6,38.98,3.1184,0.9745,43.0729
73054,"06/16/2008",20690,NULL,4,39.47,3.1576,0.9868,43.6144
73055,"06/16/2008",11661,NULL,6,119.98,9.5984,2.9995,132.5779
73056,"06/16/2008",11724,NULL,6,48.97,3.9176,1.2243,54.1119
73057,"06/16/2008",15477,NULL,4,7.28,0.5824,0.182,8.0444
73058,"06/16/2008",16378,NULL,1,13.98,1.1184,0.3495,15.4479
73059,"06/16/2008",23455,NULL,6,12.94,1.0352,0.3235,14.2987
73060,"06/16/2008",16571,NULL,10,12.94,1.0352,0.3235,14.2987
73061,"06/16/2008",15650,NULL,7,114.96,9.1968,2.874,127.0308
73062,"06/16/2008",29413,NULL,7,53.99,4.3192,1.3498,59.659
73063,"06/16/2008",20952,NULL,10,37.27,2.9816,0.9318,41.1834
73064,"06/16/2008",22537,NULL,8,13.98,1.1184,0.3495,15.4479
73065,"06/16/2008",25551,NULL,8,143.78,11.5024,3.5945,158.8769
73066,"06/16/2008",22303,NULL,7,21.49,1.7192,0.5373,23.7465
73067,"06/16/2008",12893,NULL,4,35,2.8,0.875,38.675
73068,"06/16/2008",14082,NULL,1,21.98,1.7584,0.5495,24.2879
73069,"06/16/2008",12864,NULL,10,49.97,3.9976,1.2493,55.2169
73070,"06/16/2008",18894,NULL,4,2316.97,185.3576,57.9243,2560.2519
73071,"06/16/2008",13916,NULL,6,2354.98,188.3984,58.8745,2602.2529
73072,"06/16/2008",19453,NULL,8,1214.85,97.188,30.3713,1342.4093
73073,"06/16/2008",25700,NULL,7,1268.84,101.5072,31.721,1402.0682
73074,"06/16/2008",16658,NULL,9,2294.99,183.5992,57.3748,2535.964
73075,"06/16/2008",16638,NULL,9,2395.96,191.6768,59.899,2647.5358
73076,"06/16/2008",13108,NULL,9,2372.91,189.8328,59.3228,2622.0656
73077,"06/16/2008",28268,NULL,4,2419.06,193.5248,60.4765,2673.0613
73078,"06/16/2008",25077,NULL,1,2419.06,193.5248,60.4765,2673.0613
73079,"06/16/2008",11257,NULL,4,801.83,64.1464,20.0458,886.0222
73080,"06/16/2008",19205,NULL,6,1249.84,99.9872,31.246,1381.0732
73081,"06/16/2008",26290,NULL,4,1223.84,97.9072,30.596,1352.3432
73082,"06/16/2008",28224,NULL,4,2438.06,195.0448,60.9515,2694.0563
73083,"06/16/2008",28255,NULL,1,2473.04,197.8432,61.826,2732.7092
73084,"06/16/2008",22013,NULL,1,565.47,45.2376,14.1368,624.8444
73085,"06/16/2008",21921,NULL,6,564.48,45.1584,14.112,623.7504
73086,"06/16/2008",22221,NULL,4,1155.48,92.4384,28.887,1276.8054
73087,"06/16/2008",19016,NULL,4,1750.98,140.0784,43.7745,1934.8329
73088,"06/16/2008",19119,NULL,1,1764.96,141.1968,44.124,1950.2808
73089,"06/16/2008",19148,NULL,1,1750.98,140.0784,43.7745,1934.8329
73090,"06/16/2008",19353,NULL,8,1700.99,136.0792,42.5248,1879.594
73091,"06/16/2008",20934,NULL,7,1145.48,91.6384,28.637,1265.7554
73092,"06/16/2008",21910,NULL,8,1174.48,93.9584,29.362,1297.8004
73093,"06/16/2008",28693,NULL,10,574.98,45.9984,14.3745,635.3529
73094,"06/16/2008",27810,NULL,10,578.46,46.2768,14.4615,639.1983
73095,"06/16/2008",13258,NULL,8,2384.07,190.7256,59.6018,2634.3974
73096,"06/16/2008",15122,NULL,9,796.34,63.7072,19.9085,879.9557
73097,"06/16/2008",11372,NULL,9,751.34,60.1072,18.7835,830.2307
73098,"06/17/2008",14033,NULL,9,2443.55,195.484,61.0888,2700.1228
73099,"06/17/2008",16028,NULL,9,1735.98,138.8784,43.3995,1918.2579
73100,"06/17/2008",24482,NULL,9,1700.99,136.0792,42.5248,1879.594
73101,"06/17/2008",13159,NULL,9,35.23,2.8184,0.8808,38.9292
73102,"06/17/2008",17323,NULL,9,75.97,6.0776,1.8993,83.9469
73103,"06/17/2008",19650,NULL,9,42.28,3.3824,1.057,46.7194
73104,"06/17/2008",19267,NULL,9,42.28,3.3824,1.057,46.7194
73105,"06/17/2008",26431,NULL,9,23.78,1.9024,0.5945,26.2769
73106,"06/17/2008",20607,NULL,9,23.78,1.9024,0.5945,26.2769
73107,"06/17/2008",15602,NULL,9,34.99,2.7992,0.8748,38.664
73108,"06/17/2008",20212,NULL,9,76.96,6.1568,1.924,85.0408
73109,"06/17/2008",14054,NULL,9,24.49,1.9592,0.6123,27.0615
73110,"06/17/2008",18620,NULL,10,819.48,65.5584,20.487,905.5254
73111,"06/17/2008",16554,NULL,10,808.96,64.7168,20.224,893.9008
73112,"06/17/2008",15669,NULL,10,2319.99,185.5992,57.9998,2563.589
73113,"06/17/2008",20592,NULL,10,2330.23,186.4184,58.2558,2574.9042
73114,"06/17/2008",20866,NULL,10,2374.98,189.9984,59.3745,2624.3529
73115,"06/17/2008",20575,NULL,10,2395.94,191.6752,59.8985,2647.5137
73116,"06/17/2008",17767,NULL,7,2329.98,186.3984,58.2495,2574.6279
73117,"06/17/2008",19337,NULL,10,574.98,45.9984,14.3745,635.3529
73118,"06/17/2008",16271,NULL,8,570.96,45.6768,14.274,630.9108
73119,"06/17/2008",16268,NULL,7,597.26,47.7808,14.9315,659.9723
73120,"06/17/2008",11500,NULL,6,58.98,4.7184,1.4745,65.1729
73121,"06/17/2008",27635,NULL,1,93.46,7.4768,2.3365,103.2733
73122,"06/17/2008",28275,NULL,4,39.98,3.1984,0.9995,44.1779
73123,"06/17/2008",26119,NULL,4,64.97,5.1976,1.6243,71.7919
73124,"06/17/2008",11215,NULL,6,24.99,1.9992,0.6248,27.614
73125,"06/17/2008",24237,NULL,1,71.58,5.7264,1.7895,79.0959
73126,"06/17/2008",24287,NULL,4,100.09,8.0072,2.5023,110.5995
73127,"06/17/2008",26092,NULL,1,64.97,5.1976,1.6243,71.7919
73128,"06/17/2008",24925,NULL,4,32.27,2.5816,0.8068,35.6584
73129,"06/17/2008",15872,NULL,6,100.09,8.0072,2.5023,110.5995
73130,"06/17/2008",23820,NULL,1,37.27,2.9816,0.9318,41.1834
73131,"06/17/2008",17360,NULL,6,14.98,1.1984,0.3745,16.5529
73132,"06/17/2008",21733,NULL,1,14.98,1.1984,0.3745,16.5529
73133,"06/17/2008",20356,NULL,1,78.98,6.3184,1.9745,87.2729
73134,"06/17/2008",20336,NULL,4,69.99,5.5992,1.7498,77.339
73135,"06/17/2008",18311,NULL,4,13.98,1.1184,0.3495,15.4479
73136,"06/17/2008",20762,NULL,4,123.98,9.9184,3.0995,136.9979
73137,"06/17/2008",16084,NULL,1,4.99,0.3992,0.1248,5.514
73138,"06/17/2008",15782,NULL,1,7.28,0.5824,0.182,8.0444
73139,"06/17/2008",15818,NULL,1,4.99,0.3992,0.1248,5.514
73140,"06/17/2008",16933,NULL,10,39.98,3.1984,0.9995,44.1779
73141,"06/17/2008",14781,NULL,8,56.97,4.5576,1.4243,62.9519
73142,"06/17/2008",20725,NULL,10,63.97,5.1176,1.5993,70.6869
73143,"06/17/2008",11487,NULL,7,53.99,4.3192,1.3498,59.659
73144,"06/17/2008",23218,NULL,8,38.98,3.1184,0.9745,43.0729
73145,"06/17/2008",24215,NULL,8,88.97,7.1176,2.2243,98.3119
73146,"06/17/2008",26888,NULL,10,38.98,3.1184,0.9745,43.0729
73147,"06/17/2008",24207,NULL,10,4.99,0.3992,0.1248,5.514
73148,"06/17/2008",26819,NULL,8,69.46,5.5568,1.7365,76.7533
73149,"06/17/2008",17808,NULL,10,94.97,7.5976,2.3743,104.9419
73150,"06/17/2008",13593,NULL,8,49.97,3.9976,1.2493,55.2169
73151,"06/17/2008",18876,NULL,4,2329.98,186.3984,58.2495,2574.6279
73152,"06/17/2008",13730,NULL,1,2389.46,191.1568,59.7365,2640.3533
73153,"06/17/2008",18566,NULL,4,2379.48,190.3584,59.487,2629.3254
73154,"06/17/2008",20015,NULL,4,564.99,45.1992,14.1248,624.314
73155,"06/17/2008",20003,NULL,4,579.97,46.3976,14.4993,640.8669
73156,"06/17/2008",18515,NULL,1,2396.94,191.7552,59.9235,2648.6187
73157,"06/17/2008",18511,NULL,4,2465.93,197.2744,61.6483,2724.8527
73158,"06/17/2008",13878,NULL,6,2366.96,189.3568,59.174,2615.4908
73159,"06/17/2008",18442,NULL,1,2312.26,184.9808,57.8065,2555.0473
73160,"06/17/2008",27895,NULL,7,811.32,64.9056,20.283,896.5086
73161,"06/17/2008",22200,NULL,9,2478.34,198.2672,61.9585,2738.5657
73162,"06/17/2008",27487,NULL,9,539.99,43.1992,13.4998,596.689
73163,"06/17/2008",27488,NULL,9,539.99,43.1992,13.4998,596.689
73164,"06/17/2008",27490,NULL,9,548.98,43.9184,13.7245,606.6229
73165,"06/17/2008",26302,NULL,4,1308.31,104.6648,32.7078,1445.6826
73166,"06/17/2008",26281,NULL,4,1263.82,101.1056,31.5955,1396.5211
73167,"06/17/2008",28247,NULL,1,2384.07,190.7256,59.6018,2634.3974
73168,"06/17/2008",15846,NULL,6,2447.05,195.764,61.1763,2703.9903
73169,"06/17/2008",24400,NULL,1,608.96,48.7168,15.224,672.9008
73170,"06/17/2008",23896,NULL,1,548.98,43.9184,13.7245,606.6229
73171,"06/17/2008",24311,NULL,1,624.97,49.9976,15.6243,690.5919
73172,"06/17/2008",29027,NULL,6,574.98,45.9984,14.3745,635.3529
73173,"06/17/2008",19109,NULL,4,1728.27,138.2616,43.2068,1909.7384
73174,"06/17/2008",27305,NULL,10,1714.97,137.1976,42.8743,1895.0419
73175,"06/17/2008",25502,NULL,10,1174.48,93.9584,29.362,1297.8004
73176,"06/17/2008",28741,NULL,8,1169.46,93.5568,29.2365,1292.2533
73177,"06/17/2008",11417,NULL,7,2419.06,193.5248,60.4765,2673.0613
73178,"06/17/2008",12011,NULL,9,742.35,59.388,18.5588,820.2968
73179,"06/17/2008",13649,NULL,9,2393.06,191.4448,59.8265,2644.3313
73180,"06/17/2008",13955,NULL,9,2443.55,195.484,61.0888,2700.1228
73181,"06/17/2008",26561,NULL,9,553.97,44.3176,13.8493,612.1369
73182,"06/17/2008",27470,NULL,9,588.96,47.1168,14.724,650.8008
73183,"06/17/2008",27483,NULL,9,599.47,47.9576,14.9868,662.4144
73184,"06/18/2008",22943,NULL,9,1700.99,136.0792,42.5248,1879.594
73185,"06/18/2008",11142,NULL,6,120,9.6,3,132.6
73186,"06/18/2008",11262,NULL,6,7.95,0.636,0.1988,8.7848
73187,"06/18/2008",26129,NULL,9,21.49,1.7192,0.5373,23.7465
73188,"06/18/2008",24472,NULL,9,12.94,1.0352,0.3235,14.2987
73189,"06/18/2008",13511,NULL,7,2433.96,194.7168,60.849,2689.5258
73190,"06/18/2008",16572,NULL,8,2443.35,195.468,61.0838,2699.9018
73191,"06/18/2008",22617,NULL,8,806.76,64.5408,20.169,891.4698
73192,"06/18/2008",13552,NULL,7,2344.26,187.5408,58.6065,2590.4073
73193,"06/18/2008",19301,NULL,10,589.98,47.1984,14.7495,651.9279
73194,"06/18/2008",29076,NULL,4,3.99,0.3192,0.0998,4.409
73195,"06/18/2008",28289,NULL,4,54.98,4.3984,1.3745,60.7529
73196,"06/18/2008",29035,NULL,4,28.98,2.3184,0.7245,32.0229
73197,"06/18/2008",11300,NULL,6,41.93,3.3544,1.0483,46.3327
73198,"06/18/2008",11091,NULL,6,27.28,2.1824,0.682,30.1444
73199,"06/18/2008",11276,NULL,6,36.59,2.9272,0.9148,40.432
73200,"06/18/2008",25165,NULL,4,91.58,7.3264,2.2895,101.1959
73201,"06/18/2008",11276,NULL,6,32.6,2.608,0.815,36.023
73202,"06/18/2008",19647,NULL,6,195.59,15.6472,4.8898,216.127
73203,"06/18/2008",23063,NULL,4,37.27,2.9816,0.9318,41.1834
73204,"06/18/2008",23400,NULL,4,29.99,2.3992,0.7498,33.139
73205,"06/18/2008",23301,NULL,4,56.96,4.5568,1.424,62.9408
73206,"06/18/2008",13466,NULL,6,9.99,0.7992,0.2498,11.039
73207,"06/18/2008",11652,NULL,6,78.98,6.3184,1.9745,87.2729
73208,"06/18/2008",17178,NULL,4,13.98,1.1184,0.3495,15.4479
73209,"06/18/2008",16212,NULL,4,39.98,3.1984,0.9995,44.1779
73210,"06/18/2008",15738,NULL,4,166.28,13.3024,4.157,183.7394
73211,"06/18/2008",21759,NULL,6,64.47,5.1576,1.6118,71.2394
73212,"06/18/2008",12406,NULL,8,35,2.8,0.875,38.675
73213,"06/18/2008",17855,NULL,10,149.98,11.9984,3.7495,165.7279
73214,"06/18/2008",24579,NULL,8,38.98,3.1184,0.9745,43.0729
73215,"06/18/2008",23599,NULL,10,42.93,3.4344,1.0733,47.4377
73216,"06/18/2008",18630,NULL,7,48.97,3.9176,1.2243,54.1119
73217,"06/18/2008",27958,NULL,10,38.98,3.1184,0.9745,43.0729
73218,"06/18/2008",27187,NULL,8,7.28,0.5824,0.182,8.0444
73219,"06/18/2008",14371,NULL,6,37.29,2.9832,0.9323,41.2055
73220,"06/18/2008",11668,NULL,4,74.98,5.9984,1.8745,82.8529
73221,"06/18/2008",13306,NULL,4,71.97,5.7576,1.7993,79.5269
73222,"06/18/2008",12516,NULL,8,8.99,0.7192,0.2248,9.934
73223,"06/18/2008",12594,NULL,10,8.99,0.7192,0.2248,9.934
73224,"06/18/2008",12336,NULL,10,49.99,3.9992,1.2498,55.239
73225,"06/18/2008",16210,NULL,4,645.94,51.6752,16.1485,713.7637
73226,"06/18/2008",18594,NULL,4,2325.96,186.0768,58.149,2570.1858
73227,"06/18/2008",13918,NULL,6,2397.95,191.836,59.9488,2649.7348
73228,"06/18/2008",18613,NULL,4,2341.97,187.3576,58.5493,2587.8769
73229,"06/18/2008",15530,NULL,6,846.46,67.7168,21.1615,935.3383
73230,"06/18/2008",15520,NULL,4,828.97,66.3176,20.7243,916.0119
73231,"06/18/2008",15472,NULL,1,777.44,62.1952,19.436,859.0712
73232,"06/18/2008",18532,NULL,1,2345.22,187.6176,58.6305,2591.4681
73233,"06/18/2008",18376,NULL,4,2369.97,189.5976,59.2493,2618.8169
73234,"06/18/2008",18394,NULL,1,2297.28,183.7824,57.432,2538.4944
73235,"06/18/2008",27881,NULL,7,777.34,62.1872,19.4335,858.9607
73236,"06/18/2008",18141,NULL,10,2420.34,193.6272,60.5085,2674.4757
73237,"06/18/2008",24481,NULL,9,1735.98,138.8784,43.3995,1918.2579
73238,"06/18/2008",26652,NULL,9,1155.48,92.4384,28.887,1276.8054
73239,"06/18/2008",13020,NULL,9,539.99,43.1992,13.4998,596.689
73240,"06/18/2008",26305,NULL,1,1223.84,97.9072,30.596,1352.3432
73241,"06/18/2008",16494,NULL,9,2382.93,190.6344,59.5733,2633.1377
73242,"06/18/2008",25856,NULL,4,750.3,60.024,18.7575,829.0815
73243,"06/18/2008",28078,NULL,1,2433.04,194.6432,60.826,2688.5092
73244,"06/18/2008",24337,NULL,1,600.46,48.0368,15.0115,663.5083
73245,"06/18/2008",20670,NULL,6,1179.47,94.3576,29.4868,1303.3144
73246,"06/18/2008",22036,NULL,4,1155.48,92.4384,28.887,1276.8054
73247,"06/18/2008",21297,NULL,1,1735.98,138.8784,43.3995,1918.2579
73248,"06/18/2008",18804,NULL,4,1810.46,144.8368,45.2615,2000.5583
73249,"06/18/2008",22600,NULL,10,1735.98,138.8784,43.3995,1918.2579
73250,"06/18/2008",19309,NULL,7,1735.98,138.8784,43.3995,1918.2579
73251,"06/18/2008",22391,NULL,8,1174.48,93.9584,29.362,1297.8004
73252,"06/18/2008",13580,NULL,8,574.98,45.9984,14.3745,635.3529
73253,"06/18/2008",11930,NULL,9,742.35,59.388,18.5588,820.2968
73254,"06/18/2008",13645,NULL,9,2398.05,191.844,59.9513,2649.8453
73255,"06/18/2008",26923,NULL,9,539.99,43.1992,13.4998,596.689
73256,"06/19/2008",14038,NULL,9,2393.06,191.4448,59.8265,2644.3313
73257,"06/19/2008",11711,NULL,6,120,9.6,3,132.6
73258,"06/19/2008",11881,NULL,4,7.95,0.636,0.1988,8.7848
73259,"06/19/2008",28617,NULL,1,178.98,14.3184,4.4745,197.7729
73260,"06/19/2008",18443,NULL,9,60.47,4.8376,1.5118,66.8194
73261,"06/19/2008",13008,NULL,9,61.96,4.9568,1.549,68.4658
73262,"06/19/2008",15805,NULL,9,34.99,2.7992,0.8748,38.664
73263,"06/19/2008",17319,NULL,9,8.99,0.7192,0.2248,9.934
73264,"06/19/2008",13624,NULL,9,54.99,4.3992,1.3748,60.764
73265,"06/19/2008",26406,NULL,7,2334.46,186.7568,58.3615,2579.5783
73266,"06/19/2008",16573,NULL,10,819.48,65.5584,20.487,905.5254
73267,"06/19/2008",25786,NULL,7,2329.98,186.3984,58.2495,2574.6279
73268,"06/19/2008",24841,NULL,7,2319.26,185.5408,57.9815,2562.7823
73269,"06/19/2008",23621,NULL,7,2309.97,184.7976,57.7493,2552.5169
73270,"06/19/2008",14950,NULL,10,2354.99,188.3992,58.8748,2602.264
73271,"06/19/2008",15046,NULL,10,2364.98,189.1984,59.1245,2613.3029
73272,"06/19/2008",11650,NULL,4,53.99,4.3192,1.3498,59.659
73273,"06/19/2008",11315,NULL,1,2.29,0.1832,0.0573,2.5305
73274,"06/19/2008",13758,NULL,6,28.99,2.3192,0.7248,32.034
73275,"06/19/2008",11784,NULL,6,69.97,5.5976,1.7493,77.3169
73276,"06/19/2008",12054,NULL,6,69.97,5.5976,1.7493,77.3169
73277,"06/19/2008",11868,NULL,6,93.49,7.4792,2.3373,103.3065
73278,"06/19/2008",21623,NULL,1,9.99,0.7992,0.2498,11.039
73279,"06/19/2008",20469,NULL,1,49.97,3.9976,1.2493,55.2169
73280,"06/19/2008",11507,NULL,6,119.98,9.5984,2.9995,132.5779
73281,"06/19/2008",16855,NULL,6,78.98,6.3184,1.9745,87.2729
73282,"06/19/2008",19832,NULL,4,69.99,5.5992,1.7498,77.339
73283,"06/19/2008",19835,NULL,1,78.98,6.3184,1.9745,87.2729
73284,"06/19/2008",16837,NULL,6,69.99,5.5992,1.7498,77.339
73285,"06/19/2008",19210,NULL,4,4.99,0.3992,0.1248,5.514
73286,"06/19/2008",16966,NULL,4,4.99,0.3992,0.1248,5.514
73287,"06/19/2008",16062,NULL,1,7.28,0.5824,0.182,8.0444
73288,"06/19/2008",15324,NULL,2,50.94,4.0752,1.2735,56.2887
73289,"06/19/2008",23494,NULL,6,89.97,7.1976,2.2493,99.4169
73290,"06/19/2008",18604,NULL,6,21.98,1.7584,0.5495,24.2879
73291,"06/19/2008",28422,NULL,7,34.89,2.7912,0.8723,38.5535
73292,"06/19/2008",15670,NULL,7,114.96,9.1968,2.874,127.0308
73293,"06/19/2008",27888,NULL,7,22.93,1.8344,0.5733,25.3377
73294,"06/19/2008",16435,NULL,10,6.28,0.5024,0.157,6.9394
73295,"06/19/2008",24134,NULL,7,4.99,0.3992,0.1248,5.514
73296,"06/19/2008",17760,NULL,10,59.98,4.7984,1.4995,66.2779
73297,"06/19/2008",11418,NULL,8,39.98,3.1984,0.9995,44.1779
73298,"06/19/2008",12891,NULL,1,21.98,1.7584,0.5495,24.2879
73299,"06/19/2008",12899,NULL,4,96.46,7.7168,2.4115,106.5883
73300,"06/19/2008",14274,NULL,6,74.98,5.9984,1.8745,82.8529
73301,"06/19/2008",12527,NULL,4,86.96,6.9568,2.174,96.0908
73302,"06/19/2008",20649,NULL,4,2487.89,199.0312,62.1973,2749.1185
73303,"06/19/2008",18808,NULL,4,2411.94,192.9552,60.2985,2665.1937
73304,"06/19/2008",18838,NULL,4,2376.96,190.1568,59.424,2626.5408
73305,"06/19/2008",18582,NULL,1,2318.96,185.5168,57.974,2562.4508
73306,"06/19/2008",15527,NULL,4,839.48,67.1584,20.987,927.6254
73307,"06/19/2008",15532,NULL,4,806.76,64.5408,20.169,891.4698
73308,"06/19/2008",13712,NULL,1,2322.28,185.7824,58.057,2566.1194
73309,"06/19/2008",12214,NULL,10,2422.54,193.8032,60.5635,2676.9067
73310,"06/19/2008",22926,NULL,9,1754.98,140.3984,43.8745,1939.2529
73311,"06/19/2008",18766,NULL,9,1174.48,93.9584,29.362,1297.8004
73312,"06/19/2008",18464,NULL,9,1120.49,89.6392,28.0123,1238.1415
73313,"06/19/2008",11929,NULL,9,784.47,62.7576,19.6118,866.8394
73314,"06/19/2008",28666,NULL,1,1243.84,99.5072,31.096,1374.4432
73315,"06/19/2008",26644,NULL,1,756.33,60.5064,18.9083,835.7447
73316,"06/19/2008",26283,NULL,4,1299.83,103.9864,32.4958,1436.3122
73317,"06/19/2008",26286,NULL,4,1259.07,100.7256,31.4768,1391.2724
73318,"06/19/2008",24326,NULL,1,556.26,44.5008,13.9065,614.6673
73319,"06/19/2008",24328,NULL,4,574.98,45.9984,14.3745,635.3529
73320,"06/19/2008",21932,NULL,4,1158.46,92.6768,28.9615,1280.0983
73321,"06/19/2008",21293,NULL,4,1763.97,141.1176,44.0993,1949.1869
73322,"06/19/2008",22608,NULL,10,1744.97,139.5976,43.6243,1928.1919
73323,"06/19/2008",19292,NULL,7,1735.98,138.8784,43.3995,1918.2579
73324,"06/19/2008",25603,NULL,10,1169.46,93.5568,29.2365,1292.2533
73325,"06/19/2008",25604,NULL,10,1174.48,93.9584,29.362,1297.8004
73326,"06/19/2008",20926,NULL,7,1120.49,89.6392,28.0123,1238.1415
73327,"06/19/2008",25596,NULL,8,539.99,43.1992,13.4998,596.689
73328,"06/19/2008",27817,NULL,10,563.77,45.1016,14.0943,622.9659
73329,"06/19/2008",25597,NULL,8,539.99,43.1992,13.4998,596.689
73330,"06/19/2008",25571,NULL,8,588.96,47.1168,14.724,650.8008
73331,"06/19/2008",12239,NULL,10,2428.05,194.244,60.7013,2682.9953
73332,"06/19/2008",12216,NULL,10,2452.04,196.1632,61.301,2709.5042
73333,"06/19/2008",14345,NULL,9,742.35,59.388,18.5588,820.2968
73334,"06/19/2008",27872,NULL,9,2393.06,191.4448,59.8265,2644.3313
73335,"06/19/2008",13964,NULL,9,2393.06,191.4448,59.8265,2644.3313
73336,"06/19/2008",13118,NULL,9,1249.84,99.9872,31.246,1381.0732
73337,"06/19/2008",13632,NULL,9,2447.05,195.764,61.1763,2703.9903
73338,"06/20/2008",14032,NULL,9,2419.06,193.5248,60.4765,2673.0613
73339,"06/20/2008",16167,NULL,9,69.97,5.5976,1.7493,77.3169
73340,"06/20/2008",14684,NULL,9,31.27,2.5016,0.7818,34.5534
73341,"06/20/2008",20222,NULL,9,60.47,4.8376,1.5118,66.8194
73342,"06/20/2008",27595,NULL,9,64.47,5.1576,1.6118,71.2394
73343,"06/20/2008",24245,NULL,9,17.27,1.3816,0.4318,19.0834
73344,"06/20/2008",17292,NULL,9,53.99,4.3192,1.3498,59.659
73345,"06/20/2008",13623,NULL,9,54.99,4.3992,1.3748,60.764
73346,"06/20/2008",11966,NULL,9,24.49,1.9592,0.6123,27.0615
73347,"06/20/2008",13504,NULL,7,2344.96,187.5968,58.624,2591.1808
73348,"06/20/2008",23603,NULL,7,2372.95,189.836,59.3238,2622.1098
73349,"06/20/2008",15619,NULL,10,2329.98,186.3984,58.2495,2574.6279
73350,"06/20/2008",21506,NULL,8,2369.96,189.5968,59.249,2618.8058
73351,"06/20/2008",12841,NULL,7,2354.98,188.3984,58.8745,2602.2529
73352,"06/20/2008",11276,NULL,6,15.23,1.2184,0.3808,16.8292
73353,"06/20/2008",11200,NULL,6,39.98,3.1984,0.9995,44.1779
73354,"06/20/2008",25950,NULL,1,54.25,4.34,1.3563,59.9463
73355,"06/20/2008",26593,NULL,4,27.28,2.1824,0.682,30.1444
73356,"06/20/2008",21462,NULL,4,49.97,3.9976,1.2493,55.2169
73357,"06/20/2008",19887,NULL,1,78.98,6.3184,1.9745,87.2729
73358,"06/20/2008",19668,NULL,1,119.98,9.5984,2.9995,132.5779
73359,"06/20/2008",28357,NULL,6,133.49,10.6792,3.3373,147.5065
73360,"06/20/2008",15546,NULL,1,39.98,3.1984,0.9995,44.1779
73361,"06/20/2008",14638,NULL,1,26.97,2.1576,0.6743,29.8019
73362,"06/20/2008",14437,NULL,1,21.98,1.7584,0.5495,24.2879
73363,"06/20/2008",13754,NULL,1,56.97,4.5576,1.4243,62.9519
73364,"06/20/2008",15076,NULL,8,96.46,7.7168,2.4115,106.5883
73365,"06/20/2008",16251,NULL,10,21.98,1.7584,0.5495,24.2879
73366,"06/20/2008",24880,NULL,10,39.98,3.1984,0.9995,44.1779
73367,"06/20/2008",21129,NULL,8,48.97,3.9176,1.2243,54.1119
73368,"06/20/2008",24541,NULL,10,37.27,2.9816,0.9318,41.1834
73369,"06/20/2008",17839,NULL,10,29.98,2.3984,0.7495,33.1279
73370,"06/20/2008",28884,NULL,10,11.94,0.9552,0.2985,13.1937
73371,"06/20/2008",23955,NULL,7,44.22,3.5376,1.1055,48.8631
73372,"06/20/2008",13586,NULL,10,88.97,7.1176,2.2243,98.3119
