"","cidade_bairro","preco","cidade","bairro","cep","tipo","quartos","suites","banheiros","vagas","area_util","area_total","valor_medio_metro","cluster"
"7862","CuritibaVila Izabel",450000,"Curitiba","Vila Izabel",80320070,1,3,1,2,1,88,128,0.774648665651767,2
"7863","CuritibaBatel",320000,"Curitiba","Batel",80250070,1,2,1,2,1,65,97,-0.166557716180536,2
"7864","CuritibaAlto da XV",998944,"Curitiba","Alto da XV",80040110,1,3,2,3,2,134,221,-0.195423666746496,2
"7865","CuritibaBoa Vista",709385,"Curitiba","Boa Vista",82560435,1,3,1,3,2,106,182,0.65680484212823,2
"7866","CuritibaAgua Verde",1700000,"Curitiba","Agua Verde",80240050,1,4,2,5,2,250,350,0.35601609019606,2
"7867","CuritibaChampagnat",520000,"Curitiba","Champagnat",80240220,1,3,1,3,1,101,162,-0.19438350623857,2
"7868","CuritibaAgua Verde",690000,"Curitiba","Agua Verde",80240290,1,3,1,4,2,127,202,0.35601609019606,2
"7869","CuritibaVila Izabel",714000,"Curitiba","Vila Izabel",80320000,1,3,1,3,2,93,176,0.774648665651767,2
"7870","CuritibaAgua Verde",996209,"Curitiba","Agua Verde",80250120,1,3,3,4,2,133,229,0.35601609019606,2
"7871","CuritibaAgua Verde",3190000,"Curitiba","Agua Verde",80250100,1,5,3,5,4,434,636,0.35601609019606,2
"7872","CuritibaPortao",496764,"Curitiba","Portao",81070040,1,2,0,1,1,73,144,-0.242681670098644,2
"7873","CuritibaSanta Felicidade",450000,"Curitiba","Santa Felicidade",82400020,1,3,1,2,2,100,150,-0.201932923245291,2
"7874","CuritibaBoa Vista",1143400,"Curitiba","Boa Vista",82540050,1,3,1,3,2,192,221,0.65680484212823,2
"7875","CuritibaBoa Vista",250000,"Curitiba","Boa Vista",82540115,1,3,0,1,1,90,90,0.65680484212823,2
"7876","CuritibaJuveve",1340000,"Curitiba","Juveve",80030001,1,5,2,5,4,297,434,1.72174867170529,1
"7877","CuritibaBatel",549000,"Curitiba","Batel",80240010,1,2,1,2,1,76,97,-0.166557716180536,2
"7878","CuritibaReboucas",280000,"Curitiba","Reboucas",80230070,1,1,0,1,1,48,60,-0.213187797769121,2
"7879","CuritibaCentro",167000,"Curitiba","Centro",80060000,1,1,0,1,0,30,30,0.610945818470473,2
"7880","CuritibaBatel",898700,"Curitiba","Batel",80250070,1,3,2,4,2,178,227,-0.166557716180536,2
"7881","CuritibaPortao",347000,"Curitiba","Portao",81010200,1,3,0,1,1,77,119,-0.242681670098644,2
"7882","CuritibaBatel",370000,"Curitiba","Batel",80420120,1,1,0,1,1,50,97,-0.166557716180536,2
"7883","CuritibaCampo Comprido",3075000,"Curitiba","Campo Comprido",81270532,1,3,3,4,2,279,402,-0.212594402639083,2
"7884","CuritibaPortao",379000,"Curitiba","Portao",80330000,1,2,1,2,1,75,118,-0.242681670098644,2
"7885","CuritibaCIC",188703,"Curitiba","CIC",81280280,1,1,0,1,0,30,45,-0.267641745007045,2
"7886","CuritibaCentro",388000,"Curitiba","Centro",80010180,1,2,0,1,2,64,64,0.610945818470473,2
"7887","CuritibaPortao",500000,"Curitiba","Portao",80610240,1,3,1,2,2,78,156,-0.242681670098644,2
"7888","CuritibaCabral",1850000,"Curitiba","Cabral",80040252,1,4,2,6,3,238,386,0.120070326886263,2
"7889","CuritibaBacacheri",195000,"Curitiba","Bacacheri",82510170,1,1,1,1,1,32,60,1.12257117600166,2
"7890","CuritibaBatel",1900000,"Curitiba","Batel",80250070,1,4,0,3,2,250,321,-0.166557716180536,2
"7891","CuritibaBoa Vista",283118,"Curitiba","Boa Vista",82540390,1,2,0,1,1,55,84,0.65680484212823,2
"7892","ContendaJardim Planalto",147900,"Contenda","Jardim Planalto",83730000,1,2,0,1,0,62,62,-0.312737735730785,2
"7893","CuritibaCentro",230000,"Curitiba","Centro",80010020,1,1,0,1,0,32,32,0.610945818470473,2
"7894","CuritibaVista Alegre",285000,"Curitiba","Vista Alegre",80820590,1,3,1,2,1,71,76,-0.242686882586897,2
"7895","CuritibaAhu",1250000,"Curitiba","Ahu",80540180,1,4,2,5,3,188,388,1.62452243712246,1
"7896","CuritibaCampo Comprido",320000,"Curitiba","Campo Comprido",81210310,1,3,1,2,1,69,83,-0.212594402639083,2
"7897","CuritibaBatel",567142,"Curitiba","Batel",80420170,1,1,0,1,1,85,110,-0.166557716180536,2
"7898","CuritibaBom Retiro",800000,"Curitiba","Bom Retiro",80520260,1,3,2,3,3,174,273,-0.262970946889121,2
"7899","CuritibaEcoville",1298000,"Curitiba","Ecoville",81210035,1,4,2,5,3,185,342,0.155132554627676,2
"7900","CuritibaAgua Verde",650000,"Curitiba","Agua Verde",80610330,1,3,1,2,2,80,80,0.35601609019606,2
"7901","CuritibaGuaira",260000,"Curitiba","Guaira",80630280,1,3,1,2,2,68,135,-0.250061882655887,2
"7902","CuritibaNovo Mundo",200000,"Curitiba","Novo Mundo",81020290,1,1,0,1,1,35,82,1.40282914299853,2
"7903","CuritibaAgua Verde",220000,"Curitiba","Agua Verde",80610010,1,3,0,1,1,67,75,0.35601609019606,2
"7904","CuritibaAlto da XV",950000,"Curitiba","Alto da XV",80240530,1,2,1,2,2,140,200,-0.195423666746496,2
"7905","CuritibaSanta Quiteria",365000,"Curitiba","Santa Quiteria",80310420,1,3,1,2,1,65,65,-0.270579762271141,2
"7906","CuritibaCristo Rei",249000,"Curitiba","Cristo Rei",80050530,1,2,0,1,1,60,92,-0.238827454619527,2
"7907","CuritibaBigorrilho",590000,"Curitiba","Bigorrilho",80730070,1,2,1,2,2,84,84,0.157006899057248,2
"7908","CuritibaSanta Quiteria",235000,"Curitiba","Santa Quiteria",80330180,1,2,1,2,1,66,66,-0.270579762271141,2
"7909","CuritibaCIC",230000,"Curitiba","CIC",81312090,1,3,1,2,0,73,73,-0.267641745007045,2
"7910","CuritibaBacacheri",300000,"Curitiba","Bacacheri",82515396,1,3,1,2,1,70,110,1.12257117600166,2
"7911","CuritibaCIC",860000,"Curitiba","CIC",81280330,1,3,3,5,2,166,300,-0.267641745007045,2
"7912","CuritibaSao Francisco",190000,"Curitiba","Sao Francisco",80510070,1,1,0,1,1,28,70,-0.24226739681469,2
"7913","CuritibaCabral",890000,"Curitiba","Cabral",80035030,1,4,3,4,2,117,220,0.120070326886263,2
"7914","CuritibaNovo Mundo",220000,"Curitiba","Novo Mundo",81010360,1,2,0,1,1,58,79,1.40282914299853,2
"7915","CuritibaAgua Verde",3448610,"Curitiba","Agua Verde",80240021,1,4,2,4,4,330,592,0.35601609019606,2
"7916","CuritibaMerces",730000,"Curitiba","Merces",80430210,1,3,1,3,2,107,135,-0.218963178289305,2
"7917","ColomboRio Verde",160000,"Colombo","Rio Verde",83405510,1,2,0,1,1,45,54,-0.282706613357913,2
"7918","CuritibaEcoville",1998000,"Curitiba","Ecoville",81200100,1,4,4,4,4,266,429,0.155132554627676,2
"7919","CuritibaVila Izabel",599000,"Curitiba","Vila Izabel",80320240,1,3,1,2,2,103,103,0.774648665651767,2
"7920","CuritibaPortao",385000,"Curitiba","Portao",80610290,1,3,1,2,1,80,113,-0.242681670098644,2
"7921","CuritibaAgua Verde",1250000,"Curitiba","Agua Verde",80240140,1,4,1,1,3,234,346,0.35601609019606,2
"7922","CuritibaParolin",347000,"Curitiba","Parolin",81030040,1,3,1,3,2,117,162,-0.269743261926172,2
"7923","CuritibaAgua Verde",880000,"Curitiba","Agua Verde",80610030,1,3,1,3,2,120,200,0.35601609019606,2
"7924","CuritibaBacacheri",335000,"Curitiba","Bacacheri",82515396,1,3,1,2,1,70,110,1.12257117600166,2
"7925","CuritibaBarigui",2129000,"Curitiba","Barigui",80730480,1,4,4,6,3,198,398,-0.129065081566365,2
"7926","CuritibaPortao",261800,"Curitiba","Portao",80630065,1,2,1,2,1,54,97,-0.242681670098644,2
"7927","CuritibaCristo Rei",880000,"Curitiba","Cristo Rei",80050370,1,2,2,4,2,113,218,-0.238827454619527,2
"7928","CuritibaBoa Vista",290000,"Curitiba","Boa Vista",82560320,1,2,0,1,2,56,95,0.65680484212823,2
"7929","CuritibaNovo Mundo",240000,"Curitiba","Novo Mundo",81020310,1,2,0,1,1,55,55,1.40282914299853,2
"7930","CuritibaAgua Verde",485000,"Curitiba","Agua Verde",80620010,1,3,1,3,2,64,85,0.35601609019606,2
"7931","CuritibaCabral",667500,"Curitiba","Cabral",80035180,1,3,1,2,2,105,188,0.120070326886263,2
"7932","CuritibaCabral",549888,"Curitiba","Cabral",80035030,1,3,1,3,2,104,150,0.120070326886263,2
"7933","CuritibaPilarzinho",185000,"Curitiba","Pilarzinho",82130290,1,2,0,1,1,54,86,-0.266736033543251,2
"7934","CuritibaReboucas",290000,"Curitiba","Reboucas",80250180,1,2,0,1,1,68,93,-0.213187797769121,2
"7935","CuritibaCampo Comprido",180000,"Curitiba","Campo Comprido",81230230,1,2,0,1,1,52,81,-0.212594402639083,2
"7936","CuritibaReboucas",990000,"Curitiba","Reboucas",80230000,1,3,1,3,2,114,114,-0.213187797769121,2
"7937","CuritibaReboucas",240000,"Curitiba","Reboucas",80220180,1,2,0,1,2,65,110,-0.213187797769121,2
"7938","CuritibaMerces",1197581,"Curitiba","Merces",80730440,1,3,1,2,3,136,277,-0.218963178289305,2
"7939","CuritibaPortao",698302,"Curitiba","Portao",81010330,1,3,1,1,2,134,229,-0.242681670098644,2
"7940","CuritibaCentro",272500,"Curitiba","Centro",80010160,1,2,0,1,0,41,41,0.610945818470473,2
"7941","CuritibaVila Izabel",258000,"Curitiba","Vila Izabel",80320220,1,2,0,1,1,42,76,0.774648665651767,2
"7942","CuritibaMerces",1600000,"Curitiba","Merces",80430234,1,4,2,5,4,275,380,-0.218963178289305,2
"7943","CuritibaCabral",390000,"Curitiba","Cabral",80035040,1,3,1,2,1,88,122,0.120070326886263,2
"7944","CuritibaAgua Verde",630000,"Curitiba","Agua Verde",80320000,1,3,1,2,2,94,159,0.35601609019606,2
"7945","CuritibaBatel",4000000,"Curitiba","Batel",80420060,1,4,4,6,5,444,682,-0.166557716180536,2
"7946","CuritibaPortao",280000,"Curitiba","Portao",81070190,1,2,1,1,2,107,146,-0.242681670098644,2
"7947","CuritibaHauer",295408,"Curitiba","Hauer",81650250,1,2,1,2,1,56,92,-0.269432206175456,2
"7948","CuritibaNovo Mundo",440000,"Curitiba","Novo Mundo",81050210,1,3,1,2,1,76,127,1.40282914299853,2
"7949","CuritibaBacacheri",225000,"Curitiba","Bacacheri",82510090,1,2,0,1,1,54,75,1.12257117600166,2
"7950","CuritibaPilarzinho",165000,"Curitiba","Pilarzinho",82110240,1,3,0,1,1,57,64,-0.266736033543251,2
"7951","CuritibaCentro",640000,"Curitiba","Centro",80060100,1,2,1,2,1,66,66,0.610945818470473,2
"7952","CuritibaCIC",860000,"Curitiba","CIC",81280330,1,3,3,4,3,166,280,-0.267641745007045,2
"7953","CuritibaSanta Candida",170000,"Curitiba","Santa Candida",82650490,1,2,0,1,1,50,66,0.879129955283939,2
"7954","CuritibaNovo Mundo",252000,"Curitiba","Novo Mundo",81020310,1,2,0,1,1,53,78,1.40282914299853,2
"7955","CuritibaBatel",672000,"Curitiba","Batel",80420170,1,4,2,3,2,190,302,-0.166557716180536,2
"7956","CuritibaCIC",175000,"Curitiba","CIC",81310020,1,2,0,1,1,59,68,-0.267641745007045,2
"7957","CuritibaAlto da XV",239000,"Curitiba","Alto da XV",80050230,1,1,0,1,1,36,36,-0.195423666746496,2
"7958","CuritibaAgua Verde",1850000,"Curitiba","Agua Verde",80620230,1,3,3,4,3,250,350,0.35601609019606,2
"7959","CuritibaEcoville",1470000,"Curitiba","Ecoville",81200100,1,3,3,6,3,200,331,0.155132554627676,2
"7960","CuritibaEcoville",431900,"Curitiba","Ecoville",80740050,1,2,1,2,1,70,116,0.155132554627676,2
"7961","CuritibaPilarzinho",387000,"Curitiba","Pilarzinho",82115000,1,2,1,2,1,67,99,-0.266736033543251,2
"7962","CuritibaBacacheri",285000,"Curitiba","Bacacheri",82510290,1,3,0,1,0,78,100,1.12257117600166,2
"7963","CuritibaXaxim",215000,"Curitiba","Xaxim",81830270,1,3,0,1,1,64,71,-0.281937265951283,2
"7964","CuritibaVila Izabel",229900,"Curitiba","Vila Izabel",80320210,1,1,0,1,1,51,51,0.774648665651767,2
"7965","CuritibaBigorrilho",2909909,"Curitiba","Bigorrilho",80730350,1,4,4,6,4,562,780,0.157006899057248,2
"7966","CuritibaVila Izabel",300000,"Curitiba","Vila Izabel",80320050,1,1,1,1,0,33,42,0.774648665651767,2
"7967","CuritibaBigorrilho",290000,"Curitiba","Bigorrilho",80730000,1,1,0,1,1,42,63,0.157006899057248,2
"7968","CuritibaFanny",370000,"Curitiba","Fanny",81030100,1,3,1,2,1,78,78,5.92637775970377,1
"7969","CuritibaEcoville",1200000,"Curitiba","Ecoville",81200250,1,4,3,5,3,168,335,0.155132554627676,2
"7970","CuritibaAgua Verde",832195,"Curitiba","Agua Verde",80610040,1,2,1,2,2,121,201,0.35601609019606,2
"7971","CuritibaAgua Verde",520000,"Curitiba","Agua Verde",80610030,1,2,2,2,1,75,115,0.35601609019606,2
"7972","CuritibaBacacheri",490000,"Curitiba","Bacacheri",82515260,1,3,1,2,1,77,148,1.12257117600166,2
"7973","CuritibaAlto da XV",229000,"Curitiba","Alto da XV",80045110,1,1,1,1,1,37,57,-0.195423666746496,2
"7974","CuritibaMerces",660000,"Curitiba","Merces",80430040,1,2,1,2,2,124,190,-0.218963178289305,2
"7975","CuritibaAgua Verde",880000,"Curitiba","Agua Verde",80610040,1,3,1,3,2,120,807,0.35601609019606,2
"7976","CuritibaCIC",233000,"Curitiba","CIC",81350000,1,3,1,1,1,61,72,-0.267641745007045,2
"7977","CuritibaPortao",235000,"Curitiba","Portao",80610320,1,2,0,1,0,53,64,-0.242681670098644,2
"7978","CuritibaBatel",900000,"Curitiba","Batel",80730420,1,3,1,3,3,134,521,-0.166557716180536,2
"7979","CuritibaBatel",800000,"Curitiba","Batel",80420160,1,2,1,3,2,133,203,-0.166557716180536,2
"7980","CuritibaPortao",630000,"Curitiba","Portao",80610280,1,3,1,3,2,104,180,-0.242681670098644,2
"7981","CuritibaCabral",1100700,"Curitiba","Cabral",80035130,1,4,2,3,3,168,336,0.120070326886263,2
"7982","CuritibaBatel",520000,"Curitiba","Batel",80730350,1,3,1,2,1,119,175,-0.166557716180536,2
"7983","CuritibaBigorrilho",534590,"Curitiba","Bigorrilho",80703360,1,2,1,2,1,65,65,0.157006899057248,2
"7984","CuritibaAgua Verde",250000,"Curitiba","Agua Verde",80610070,1,2,0,2,1,69,99,0.35601609019606,2
"7985","CuritibaNovo Mundo",242800,"Curitiba","Novo Mundo",81050210,1,1,0,1,1,37,63,1.40282914299853,2
"7986","CuritibaPortao",250000,"Curitiba","Portao",81320250,1,2,1,2,1,55,55,-0.242681670098644,2
"7987","CuritibaCentro",520000,"Curitiba","Centro",80430234,1,2,1,2,1,75,98,0.610945818470473,2
"7988","CuritibaBoa Vista",1300000,"Curitiba","Boa Vista",82540050,1,4,3,4,3,193,318,0.65680484212823,2
"7989","CuritibaEcoville",905000,"Curitiba","Ecoville",81200100,1,3,3,4,2,129,204,0.155132554627676,2
"7990","CuritibaCIC",165000,"Curitiba","CIC",81240270,1,3,0,1,1,62,62,-0.267641745007045,2
"7991","CuritibaVista Alegre",304662,"Curitiba","Vista Alegre",80810340,1,2,1,2,1,56,94,-0.242686882586897,2
"7992","CuritibaEcoville",769800,"Curitiba","Ecoville",81200100,1,4,3,5,3,166,281,0.155132554627676,2
"7993","CuritibaPortao",488000,"Curitiba","Portao",80320250,1,3,1,2,2,74,116,-0.242681670098644,2
"7994","CuritibaBacacheri",503600,"Curitiba","Bacacheri",82510230,1,3,1,2,2,94,94,1.12257117600166,2
"7995","CuritibaMossungue",449000,"Curitiba","Mossungue",81200100,1,2,1,2,1,70,116,5.5332818212284,1
"7996","CuritibaSitio Cercado",170000,"Curitiba","Sitio Cercado",81920080,1,2,0,1,1,46,52,-0.287828169441345,2
"7997","CuritibaBatel",690000,"Curitiba","Batel",80420090,1,3,1,3,1,145,185,-0.166557716180536,2
"7998","CuritibaPortao",830000,"Curitiba","Portao",80320200,1,4,2,4,2,155,340,-0.242681670098644,2
"7999","CuritibaEcoville",499000,"Curitiba","Ecoville",81210000,1,3,1,2,2,100,155,0.155132554627676,2
"8000","CuritibaAgua Verde",1100000,"Curitiba","Agua Verde",80230020,1,4,1,2,2,182,182,0.35601609019606,2
"8001","CuritibaVila Izabel",516387,"Curitiba","Vila Izabel",80320010,1,2,1,2,1,71,117,0.774648665651767,2
"8002","CuritibaVila Izabel",467000,"Curitiba","Vila Izabel",80320260,1,3,1,2,2,77,77,0.774648665651767,2
"8003","CuritibaAgua Verde",600000,"Curitiba","Agua Verde",80240110,1,4,1,3,1,119,119,0.35601609019606,2
"8004","CuritibaAgua Verde",1287000,"Curitiba","Agua Verde",80240020,1,3,1,3,2,119,279,0.35601609019606,2
"8005","CuritibaHauer",309000,"Curitiba","Hauer",81630180,1,2,1,2,1,60,102,-0.269432206175456,2
"8006","CuritibaChampagnat",520000,"Curitiba","Champagnat",80730360,1,2,1,3,1,66,128,-0.19438350623857,2
"8007","CuritibaMerces",270000,"Curitiba","Merces",80430060,1,1,0,1,1,36,36,-0.218963178289305,2
"8008","CuritibaBacacheri",295000,"Curitiba","Bacacheri",82510290,1,3,0,1,1,78,124,1.12257117600166,2
"8009","CuritibaCIC",179000,"Curitiba","CIC",81230000,1,3,0,1,1,53,53,-0.267641745007045,2
"8010","CuritibaAlto da Gloria",1350000,"Curitiba","Alto da Gloria",80030130,1,3,3,4,3,170,280,-0.159396553473786,2
"8011","CuritibaChampagnat",800000,"Curitiba","Champagnat",80730330,1,3,1,1,2,160,243,-0.19438350623857,2
"8012","CuritibaCampo Comprido",2205000,"Curitiba","Campo Comprido",81200525,1,3,3,5,4,243,401,-0.212594402639083,2
"8013","CuritibaCentro",145900,"Curitiba","Centro",80010020,1,1,0,1,0,28,39,0.610945818470473,2
"8014","CuritibaBatel",949000,"Curitiba","Batel",80240000,1,3,3,5,2,133,225,-0.166557716180536,2
"8015","CuritibaBoa Vista",390000,"Curitiba","Boa Vista",80035130,1,3,1,2,2,74,96,0.65680484212823,2
"8016","CuritibaBarigui",481100,"Curitiba","Barigui",82010340,1,3,1,2,1,71,71,-0.129065081566365,2
"8017","CuritibaBoqueirao",254943,"Curitiba","Boqueirao",81670410,1,2,1,2,1,56,92,-0.269022630738485,2
"8018","CuritibaAgua Verde",640000,"Curitiba","Agua Verde",80320230,1,3,1,2,2,103,140,0.35601609019606,2
"8019","CuritibaCajuru",249000,"Curitiba","Cajuru",82940070,1,3,1,1,2,80,118,-0.265348004946388,2
"8020","CuritibaCampo Comprido",350000,"Curitiba","Campo Comprido",81220190,1,3,1,2,2,64,86,-0.212594402639083,2
"8021","CuritibaAgua Verde",609580,"Curitiba","Agua Verde",80610020,1,2,1,2,1,90,90,0.35601609019606,2
"8022","CuritibaCampo Comprido",562000,"Curitiba","Campo Comprido",81280350,1,3,1,2,2,89,98,-0.212594402639083,2
"8023","Fazenda Rio GrandeNacoes",180000,"Fazenda Rio Grande","Nacoes",83820004,1,2,0,1,1,54,54,-0.300342777697311,2
"8024","CuritibaAgua Verde",465000,"Curitiba","Agua Verde",80620230,1,2,1,2,1,71,85,0.35601609019606,2
"8025","CuritibaCentro",279000,"Curitiba","Centro",80010130,1,1,0,1,1,33,58,0.610945818470473,2
"8026","CuritibaAgua Verde",1059046,"Curitiba","Agua Verde",80240140,1,1,0,1,2,122,227,0.35601609019606,2
"8027","CuritibaAgua Verde",495000,"Curitiba","Agua Verde",80620140,1,3,1,3,1,152,204,0.35601609019606,2
"8028","CuritibaCristo Rei",500000,"Curitiba","Cristo Rei",80050510,1,3,1,3,1,117,171,-0.238827454619527,2
"8029","CuritibaCIC",285346,"Curitiba","CIC",81350000,1,3,1,2,1,61,110,-0.267641745007045,2
"8030","CuritibaBatel",650000,"Curitiba","Batel",80240310,1,3,1,3,1,138,190,-0.166557716180536,2
"8031","CuritibaCampina do Siqueira",245000,"Curitiba","Campina do Siqueira",80740340,1,1,0,1,1,45,84,1.3348364186396,2
"8032","CuritibaMerces",260158,"Curitiba","Merces",80810340,1,2,1,1,1,56,65,-0.218963178289305,2
"8033","CuritibaAgua Verde",1200000,"Curitiba","Agua Verde",80250120,1,3,1,2,2,168,229,0.35601609019606,2
"8034","CuritibaSanta Candida",157500,"Curitiba","Santa Candida",82720000,1,3,0,1,1,58,58,0.879129955283939,2
"8035","CuritibaBatel",459000,"Curitiba","Batel",80730070,1,2,1,2,1,73,123,-0.166557716180536,2
"8036","CuritibaChampagnat",650000,"Curitiba","Champagnat",80703360,1,2,2,3,2,100,100,-0.19438350623857,2
"8037","CuritibaBoa Vista",468000,"Curitiba","Boa Vista",80035130,1,3,1,2,1,94,141,0.65680484212823,2
"8038","CuritibaBatel",798000,"Curitiba","Batel",80240070,1,3,1,4,2,120,225,-0.166557716180536,2
"8039","CuritibaCristo Rei",740000,"Curitiba","Cristo Rei",80050470,1,3,1,3,2,113,219,-0.238827454619527,2
"8040","CuritibaPortao",380000,"Curitiba","Portao",81050080,1,3,1,2,1,74,136,-0.242681670098644,2
"8041","CuritibaAgua Verde",1200000,"Curitiba","Agua Verde",80620240,1,3,1,3,2,158,158,0.35601609019606,2
"8042","CuritibaCentro",380000,"Curitiba","Centro",80000000,1,3,1,3,1,131,151,0.610945818470473,2
"8043","CuritibaAgua Verde",780020,"Curitiba","Agua Verde",80620200,1,3,3,4,2,128,223,0.35601609019606,2
"8044","CuritibaBatel",1600000,"Curitiba","Batel",80240240,1,4,2,4,2,360,457,-0.166557716180536,2
"8045","CuritibaAgua Verde",555891,"Curitiba","Agua Verde",80320010,1,2,1,2,1,71,117,0.35601609019606,2
"8046","CuritibaAgua Verde",1990000,"Curitiba","Agua Verde",80240050,1,4,3,6,3,320,440,0.35601609019606,2
"8047","CuritibaBoa Vista",360000,"Curitiba","Boa Vista",82560530,1,2,0,1,1,58,92,0.65680484212823,2
"8048","CuritibaEcoville",3000000,"Curitiba","Ecoville",81200110,1,4,4,6,3,380,450,0.155132554627676,2
"8049","CuritibaChampagnat",1500000,"Curitiba","Champagnat",80710000,1,4,2,5,3,242,352,-0.19438350623857,2
"8050","CuritibaCabral",490000,"Curitiba","Cabral",80540180,1,3,1,2,1,78,94,0.120070326886263,2
"8051","CuritibaBatel",320000,"Curitiba","Batel",80240120,1,2,0,1,1,48,70,-0.166557716180536,2
"8052","CuritibaBatel",869370,"Curitiba","Batel",80420090,1,1,1,2,1,66,66,-0.166557716180536,2
"8053","CuritibaChampagnat",1100000,"Curitiba","Champagnat",80710570,1,4,2,5,2,196,312,-0.19438350623857,2
"8054","CuritibaPortao",291000,"Curitiba","Portao",81350274,1,3,1,2,2,72,101,-0.242681670098644,2
"8055","CuritibaFanny",255000,"Curitiba","Fanny",81030020,1,2,1,2,1,59,84,5.92637775970377,1
"8056","CuritibaBatel",1500000,"Curitiba","Batel",80240170,1,3,3,4,3,161,297,-0.166557716180536,2
"8057","CuritibaBigorrilho",1297700,"Curitiba","Bigorrilho",80730430,1,3,3,4,3,145,283,0.157006899057248,2
"8058","CuritibaBoa Vista",240000,"Curitiba","Boa Vista",82515396,1,2,0,1,1,54,70,0.65680484212823,2
"8059","CuritibaCentro Civico",2150000,"Curitiba","Centro Civico",80530010,1,4,4,7,4,259,445,-0.174155988148738,2
"8060","CuritibaCabral",590000,"Curitiba","Cabral",80035260,1,3,1,3,1,79,135,0.120070326886263,2
"8061","CuritibaBoa Vista",259000,"Curitiba","Boa Vista",82540120,1,2,1,2,1,60,72,0.65680484212823,2
"8062","CuritibaBacacheri",766000,"Curitiba","Bacacheri",82510170,1,3,1,2,2,102,180,1.12257117600166,2
"8063","CuritibaCabral",3150000,"Curitiba","Cabral",80035080,1,4,4,8,4,360,539,0.120070326886263,2
"8064","CuritibaSanta Candida",140250,"Curitiba","Santa Candida",82720360,1,2,0,1,1,47,52,0.879129955283939,2
"8065","CuritibaEcoville",650000,"Curitiba","Ecoville",81280330,1,3,1,2,2,85,123,0.155132554627676,2
"8066","CuritibaReboucas",740000,"Curitiba","Reboucas",80250200,1,2,2,3,2,91,91,-0.213187797769121,2
"8067","CuritibaFazendinha",180000,"Curitiba","Fazendinha",81320420,1,2,0,1,1,55,55,-0.282978625265449,2
"8068","CuritibaBacacheri",291648,"Curitiba","Bacacheri",82515396,1,2,0,1,1,54,78,1.12257117600166,2
"8069","CuritibaBatel",3151619,"Curitiba","Batel",80420060,1,3,3,5,3,234,398,-0.166557716180536,2
"8070","CuritibaCapao Raso",384300,"Curitiba","Capao Raso",81110070,1,2,0,1,1,51,100,-0.2519400733679,2
"8071","CuritibaAlto da Gloria",1832746,"Curitiba","Alto da Gloria",80030230,1,3,3,4,2,171,295,-0.159396553473786,2
"8072","CuritibaBatel",1150000,"Curitiba","Batel",80240010,1,3,1,2,2,187,284,-0.166557716180536,2
"8073","CuritibaCentro",514160,"Curitiba","Centro",80060200,1,2,1,2,2,71,146,0.610945818470473,2
"8074","CuritibaAlto da Gloria",211380,"Curitiba","Alto da Gloria",80030240,1,1,0,1,1,33,67,-0.159396553473786,2
"8075","CuritibaCabral",1100000,"Curitiba","Cabral",80035040,1,4,2,4,2,184,268,0.120070326886263,2
"8076","CuritibaBoa Vista",709385,"Curitiba","Boa Vista",82540093,1,3,1,2,2,106,182,0.65680484212823,2
"8077","CuritibaMossungue",824200,"Curitiba","Mossungue",81210000,1,3,3,4,2,129,205,5.5332818212284,1
"8078","CuritibaBatel",969000,"Curitiba","Batel",81210220,1,3,1,4,2,160,248,-0.166557716180536,2
"8079","CuritibaAlto da Gloria",800000,"Curitiba","Alto da Gloria",80030000,1,4,2,4,2,139,217,-0.159396553473786,2
"8080","CuritibaCentro Civico",1407405,"Curitiba","Centro Civico",80530360,1,3,1,4,3,225,341,-0.174155988148738,2
"8081","CuritibaBatel",2300000,"Curitiba","Batel",80440220,1,3,2,3,4,180,211,-0.166557716180536,2
"8082","CuritibaCampo Comprido",1350000,"Curitiba","Campo Comprido",81200521,1,4,2,4,3,168,290,-0.212594402639083,2
"8083","CuritibaCentro",245000,"Curitiba","Centro",80010100,1,1,1,1,1,32,32,0.610945818470473,2
"8084","CuritibaMossungue",2500000,"Curitiba","Mossungue",81200110,1,3,3,5,4,263,466,5.5332818212284,1
"8085","CuritibaEcoville",600000,"Curitiba","Ecoville",81200452,1,3,1,2,2,81,145,0.155132554627676,2
"8086","CuritibaCentro",330000,"Curitiba","Centro",80420080,1,2,0,1,0,40,56,0.610945818470473,2
"8087","CuritibaNovo Mundo",776000,"Curitiba","Novo Mundo",81010330,1,3,1,3,2,126,149,1.40282914299853,2
"8088","CuritibaSanta Felicidade",405000,"Curitiba","Santa Felicidade",82400000,1,2,1,1,2,59,122,-0.201932923245291,2
"8089","CuritibaCabral",265000,"Curitiba","Cabral",82540260,1,2,0,1,1,51,91,0.120070326886263,2
"8090","PinhaisPineville",197000,"Pinhais","Pineville",83320060,1,2,0,1,1,49,62,-0.274264073972451,2
"8091","CuritibaMerces",730000,"Curitiba","Merces",80430210,1,3,1,2,2,116,195,-0.218963178289305,2
"8092","CuritibaAlto da XV",1594300,"Curitiba","Alto da XV",80040110,1,3,2,3,2,144,437,-0.195423666746496,2
"8093","CuritibaJuveve",455000,"Curitiba","Juveve",80040110,1,3,1,2,1,78,121,1.72174867170529,1
"8094","CuritibaBacacheri",495000,"Curitiba","Bacacheri",82510230,1,3,1,2,2,94,140,1.12257117600166,2
